"lien";"titre";"date";"doc";"ministre"
"https://www.ecologie.gouv.fr//elisabeth-borne-condamne-plus-grande-fermete-coupures-delectricite-volontaires-survenues-sur-reseau";"Élisabeth Borne condamne avec la plus grande fermeté les coupures d’électricité volontaires survenues sur le réseau";"2019-12-17";"doc1288";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-et-patrick-ollier-sengagent-renovation-des-logements-en-signant-convention-service";"Emmanuelle Wargon et Patrick Ollier s’engagent pour la rénovation des logements en signant la convention « Service d’Accompagnement à la Rénovation Énergétique » (SARE) jeudi 19 décembre à 11h00 au siège de la Métropole du Grand Paris Paris 13e";"2019-12-17";"doc1289";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//lecologie-dans-nos-territoires-emmanuelle-wargon-aujourdhui-en-deplacement-dans-hauts-france-signe";"L’écologie dans nos territoires : Emmanuelle Wargon, aujourd’hui en déplacement dans les Hauts-de-France, signe deux Contrats de transition écologique (CTE) qui permettent aux territoires qui le souhaitent d’engager des projets écologiques locaux.";"2019-12-16";"doc1290";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//intervention-mme-elisabeth-borne-edf-lab-renardieres";"Intervention de Mme Elisabeth Borne à EDF Lab Les Renardières";"2019-12-16";"doc1291";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//cop25-madrid-france-regrette-manque-dambition-climatique-malgre-certaines-avancees-obtenues-dans";"COP25 Madrid : La France regrette un manque d’ambition climatique malgré certaines avancées obtenues dans l’accord";"2019-12-16";"doc1292";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//elisabeth-borne-inaugurera-nouvelles-installations-dessais-transition-energetique-au-centre";"Elisabeth Borne inaugurera les nouvelles installations d’essais pour la transition énergétique au centre de recherche et développement EDF Lab Les Renardières";"2019-12-13";"doc1293";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//mobilisation-des-entreprises-transition-ecologique";"Mobilisation des entreprises pour la Transition écologique";"2019-12-13";"doc1294";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//note-aux-redactions-emmanuelle-wargon-se-rendra-en-region-hauts-france-dimanche-15-decembre-et-lundi";"Note aux rédactions : Emmanuelle Wargon se rendra en région Hauts-de-France dimanche 15 décembre et lundi 16 décembre 2019 :";"2019-12-13";"doc1295";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//deploiement-des-energies-renouvelables-elisabeth-borne-designe-projets-laureats-dinstallations";"Déploiement des énergies renouvelables : Élisabeth Borne désigne les projets lauréats d’installations de production d’électricité à partir de biomasse";"2019-12-13";"doc1296";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//carburants-dans-stations-service-toutes-raffineries-continuent-produire-et-lapprovisionnement";"Carburants dans les stations-service : toutes les raffineries continuent de produire, et l'approvisionnement continue d’être assuré normalement";"2019-12-13";"doc1297";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//fin-des-plastiques-jetables-ou-en-sommes-nous";"Fin des plastiques jetables : où en sommes-nous ?";"2019-12-13";"doc1298";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//elisabeth-borne-et-franck-riester-se-rejouissent-publication-du-decret-visant-creer-letablissement";"Elisabeth Borne et Franck Riester se réjouissent de la publication du décret visant à créer l’établissement public national à caractère industriel et commercial (EPIC) du Mont-Saint Michel au 1er janvier 2020";"2019-12-13";"doc1299";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//transition-energetique-elisabeth-borne-annonce-soutien-letat-13-nouveaux-programmes-deconomies";"Transition énergétique : Élisabeth Borne annonce le soutien de l’Etat à 13 nouveaux programmes d’économies d’énergie pour 55 millions d’euros";"2019-12-12";"doc1300";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//france-salue-presentation-du-pacte-vert-qui-fait-du-climat-et-lenvironnement-priorite-nouvelle";"La France salue la présentation du « pacte vert », qui fait du climat et de l’environnement la priorité de la nouvelle Commission européenne";"2019-12-12";"doc1301";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//cop25-madrid-discours-delisabeth-borne-en-pleniere-10-decembre";"COP25 Madrid : Discours d'Elisabeth Borne en plénière le 10 décembre";"2019-12-11";"doc1302";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//cop25-madrid-dynamique-du-g7-biarritz-et-du-sommet-climat-lonu-se-confirme";"COP25 Madrid : la dynamique du G7 de Biarritz et du Sommet Climat de l’ONU se confirme";"2019-12-11";"doc1303";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//systeme-universel-retraite-elisabeth-borne-et-jean-baptiste-djebbari-meneront-serie-dentretiens";"Système universel de retraite : Elisabeth Borne et Jean-Baptiste Djebbari mèneront une série d’entretiens Mercredi 11 décembre 2019 à partir de 14h00";"2019-12-11";"doc1304";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//20-ans-apres-catastrophe-lerika-quels-changements-securite-maritime";"20 ans après la catastrophe de l’Érika : Quels changements pour la sécurité maritime ?";"2019-12-11";"doc1305";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//mouvement-social-en-france-lapprovisionnement-des-stations-service-est-assure-normalement";"Mouvement social en France : L’approvisionnement des stations-service est assuré normalement";"2019-12-10";"doc1306";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//mouvement-social-en-france-stocks-carburants-sont-bons-et-lapprovisionnement-continue-se-derouler";"Mouvement social en France : les stocks de carburants sont bons et l’approvisionnement continue de se dérouler normalement";"2019-12-10";"doc1307";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//comite-interministeriel-mer";"Comité interministériel de la mer";"2019-12-10";"doc1308";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//discours-brune-poirson-discussion-generale-lassemblee-nationale-projet-loi-anti-gaspillage-economie";"Discours de Brune Poirson - Discussion générale à l’Assemblée nationale ""Projet de loi anti-gaspillage pour une économie circulaire""";"2019-12-09";"doc1309";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//cop25-madrid-deplacement-delisabeth-borne-lundi-9-et-mardi-10-decembre-2019";"COP25 à Madrid : Déplacement d’Élisabeth Borne lundi 9 et mardi 10 décembre 2019";"2019-12-09";"doc1310";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//communique-presse-livret-developpement-durable-et-solidaire-jalon-supplementaire-dans-promotion";"Communiqué de presse - Livret de développement durable et solidaire : un jalon supplémentaire dans la promotion de la finance solidaire";"2019-12-09";"doc1311";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//risques-dinondation-elisabeth-borne-double-prise-en-charge-financiere-des-travaux-reduction";"Risques d’inondation : Elisabeth Borne double la prise en charge financière des travaux de réduction de la vulnérabilité des habitations et des biens";"2019-12-07";"doc1312";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//note-aux-redactions-emmanuelle-wargon-se-rendra-station-depuration-dacheres-78-lundi-9-decembre-9h30";"Note aux rédactions : Emmanuelle WARGON se rendra à la station d’épuration d’Achères (78) le lundi 9 décembre à 9h30";"2019-12-06";"doc1313";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//lutte-contre-pollution-des-navires-france-salue-lengagement-tous-pays-mediterraneens-zone-faibles";"Lutte contre la pollution des navires : la France salue l’engagement de tous les pays méditerranéens pour une zone à faibles émissions en Méditerranée";"2019-12-06";"doc1314";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//presentation-du-plan-transport-jean-baptiste-djebbari-secretaire-detat-en-charge-des-transports";"Présentation du plan de transport par Jean-Baptiste Djebbari, secrétaire d’état en charge des transports";"2019-12-05";"doc1315";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//letat-et-acteurs-locaux-engagent-plus-30-meu-renover-ligne-ferroviaire-grenoble-gap";"L’Etat et les acteurs locaux engagent plus de 30 M€ pour rénover la ligne ferroviaire Grenoble – Gap";"2019-12-04";"doc1316";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-recu-carole-delga-presidente-du-conseil-regional-doccitanie-mercredi-4";"Jean-Baptiste Djebbari a reçu Carole Delga, présidente du Conseil régional d’Occitanie, ce mercredi 4 décembre. Ils ont pu examiner les projets et actions en faveur de la mobilité dans la région.";"2019-12-04";"doc1317";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//crues-dans-sud-france-elisabeth-borne-reuni-elus-locaux-travailler-meilleure-prevention-et-gestion";"Crues dans le sud de la France : Elisabeth Borne a réuni les élus locaux pour travailler à une meilleure prévention et gestion des risques d’inondations";"2019-12-04";"doc1318";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//rapport-commission-denquete-parlementaire-sur-lutilisation-chlordecone-des-recommandations-qui";"Rapport de la commission d’enquête parlementaire sur l’utilisation de la chlordécone : des recommandations qui alimenteront la construction du Plan Chlordécone IV";"2019-12-04";"doc1319";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//greve-nationale-du-5-decembre-20-des-vols-annules-sur-certains-aeroports";"Grève nationale du 5 décembre : 20 % des vols annulés sur certains aéroports";"2019-12-04";"doc1320";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-participe-2-decembre-2019-au-conseil-des-ministres-des-transports-lunion";"Jean-Baptiste Djebbari a participé le 2 décembre 2019 au Conseil des ministres des Transports de l’Union européenne à Bruxelles";"2019-12-03";"doc1321";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//leconomie-sociale-peut-etre-modele-economique-relever-double-defi-lurgence-climatique-et-crise";"L'économie sociale peut être le modèle économique pour relever le double défi de l'urgence climatique et de la crise sociale";"2019-12-03";"doc1322";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//intemperies-elisabeth-borne-se-rendra-dans-var-mardi-3-decembre-2019";"Intempéries : Elisabeth Borne se rendra dans le Var le mardi 3 décembre 2019";"2019-12-03";"doc1323";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-presentera-plan-transport-mis-en-place-durant-mouvement-social-venir-4";"Jean-Baptiste Djebbari présentera le plan de transport mis en place durant le mouvement social à venir le 4 décembre à 17h00";"2019-12-02";"doc1324";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//cop25-madrid-france-signe-creation-dun-fonds-dedie-biodiversite";"COP25 Madrid : La France signe la création d'un fonds dédié à la biodiversité";"2019-12-02";"doc1325";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//elisabeth-borne-se-rendra-aux-assises-leconomie-mer-2019";"Elisabeth Borne se rendra aux Assises de l’Economie de la Mer 2019";"2019-12-02";"doc1326";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//transport-maritime-france-reelue-au-conseil-lorganisation-maritime-internationale-omi";"Transport maritime : la France réélue au conseil de l’Organisation maritime internationale (OMI)";"2019-12-02";"doc1327";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//note-aux-redactions-jean-baptiste-djebbari-se-rendra-au-conseil-des-ministres-des-transports-lunion";"Note aux rédactions : Jean-Baptiste Djebbari se rendra au Conseil des ministres des Transports de l’Union européenne à Bruxelles lundi 2 décembre 2019";"2019-12-02";"doc1328";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-dresse-premier-bilan-mise-en-oeuvre-du-plan-securisation-des-passages-niveau";"Jean-Baptiste Djebbari dresse un premier bilan de la mise en œuvre du plan de sécurisation des passages à niveau";"2019-11-29";"doc1329";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//elisabeth-borne-engage-redaction-future-strategie-aires-protegees-2020-2030";"Elisabeth Borne engage la rédaction de la future stratégie « Aires protégées 2020-2030 »";"2019-11-29";"doc1330";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//adoption-du-projet-loi-anti-gaspillage-economie-circulaire-commission-du-developpement-durable";"Adoption du projet de loi anti-gaspillage pour une économie circulaire par la Commission du développement durable de l’Assemblée nationale";"2019-11-29";"doc1331";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//adaptation-du-littoral-au-changement-climatique-elisabeth-borne-salue-qualite-du-rapport-stephane";"Adaptation du littoral au changement climatique : Élisabeth Borne salue la qualité du rapport de Stéphane Buchou sur l’érosion côtière";"2019-11-29";"doc1332";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//dossier-presse-mobilisation-covoiturage-au-quotidien";"Dossier de presse : Mobilisation pour le covoiturage au quotidien";"2019-11-28";"doc1333";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//gouvernement-se-mobilise-entreprises-et-collectivites-locales-faire-du-covoiturage-evidence-dans";"Le Gouvernement se mobilise avec les entreprises et les collectivités locales pour faire du covoiturage une évidence dans les trajets du quotidien";"2019-11-28";"doc1334";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-participera-xvieme-edition-des-entretiens-royaumont-labbaye-royaumont-95-vendredi";"Emmanuelle Wargon participera à la XVIème édition des Entretiens de Royaumont à l'Abbaye de Royaumont (95) vendredi 29 novembre 2019 à 11h";"2019-11-28";"doc1335";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//note-aux-redactions-jean-baptiste-djebbari-se-rendra-montsoult-dans-val-doise-vendredi-29-novembre";"Note aux rédactions : Jean-Baptiste Djebbari se rendra à Montsoult dans le Val-d’Oise vendredi 29 novembre à 10h30 à l’occasion de l’inauguration du prolongement de l’A16 en Ile-de-France";"2019-11-28";"doc1336";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-se-rendra-rencontre-des-agents-sncf-mercredi-27-novembre-2019";"Jean-Baptiste Djebbari se rendra à la rencontre des agents de la SNCF mercredi 27 novembre 2019";"2019-11-27";"doc1337";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//prolonger-duree-dusage-des-objets-ministere-transition-ecologique-et-solidaire-et-lademe-lancent";"Prolonger la durée d’usage des objets : le Ministère de la Transition Écologique et Solidaire et l’ADEME lancent une grande campagne de mobilisation";"2019-11-26";"doc1338";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//conclusions-du-debat-public-relatif-5eme-edition-du-plan-national-gestion-des-matieres-et-des";"Conclusions du débat public relatif à la 5ème édition du plan national de gestion des matières et des déchets radioactifs";"2019-11-26";"doc1339";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//communique-presse-concertation-sur-consigne-letat-et-representants-collectivites-saccordent-sur";"Communiqué de presse - Concertation sur la consigne : l’Etat et les représentants de collectivités s’accordent sur une méthode pour atteindre les objectifs ambitieux de collecte et de recyclage des bouteilles plastique";"2019-11-26";"doc1340";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//note-aux-redactions-elisabeth-borne-et-jean-baptiste-djebbari-ont-plaisir-vous-convier-levenement";"Note aux rédactions - Elisabeth Borne et Jean-Baptiste Djebbari ont le plaisir de vous convier à l’événement « France Mobilités - Mobilisation pour le covoiturage au quotidien »";"2019-11-26";"doc1341";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//visite-dair-liquide-et-table-ronde-sur-lhydrogene-mardi-26-novembre-11-h-45";"Visite d’Air Liquide et table ronde sur l’hydrogène le mardi 26 novembre à 11 h 45";"2019-11-25";"doc1342";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//energies-renouvelables-elisabeth-borne-facilite-lautoconsommation-collective-delectricite";"Energies renouvelables : Elisabeth Borne facilite l’autoconsommation collective d’électricité";"2019-11-25";"doc1343";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-se-rendra-londres-26-novembre-loccasion-lassemblee-generale-lorganisation";"Jean-Baptiste Djebbari se rendra à Londres le 26 novembre à l’occasion de l’Assemblée générale de l’organisation maritime internationale (OMI)";"2019-11-25";"doc1344";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//elisabeth-borne-et-sebastien-lecornu-inaugureront-parc-solaire-terres-neuves";"Elisabeth Borne et Sébastien Lecornu inaugureront le parc solaire de Terres Neuves";"2019-11-22";"doc1345";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//elisabeth-borne-encadre-regles-fonctionnement-des-plateformes-industrielles-en-renforcer-lexigence";"Elisabeth Borne encadre les règles de fonctionnement des plateformes industrielles pour en renforcer l’exigence environnementale et de sécurité";"2019-11-22";"doc1346";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//j-3-black-friday-lancement-nos-objets-ont-plein-davenirs";"A J-3 avant le black Friday lancement de ""Nos objets ont plein d’avenirs""";"2019-11-22";"doc1347";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//brune-poirson-interviendra-au-womens-forum-economy-and-society";"Brune Poirson interviendra au Women’s Forum for the Economy and Society";"2019-11-21";"doc1348";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//france-mobilites-jean-baptiste-djebbari-felicite-8-nouveaux-laureats-lappel-manifestation-dinteret";"« France Mobilités » : Jean-Baptiste Djebbari félicite les 8 nouveaux lauréats de l’appel à manifestation d’intérêt « Territoires d’expérimentation des nouvelles mobilités durables»";"2019-11-20";"doc1349";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//elisabeth-borne-et-emmanuelle-wargon-interviendront-au-102eme-congres-lassociation-des-maires-france";"Elisabeth Borne et Emmanuelle Wargon interviendront au 102ème congrès de l’Association des maires de France et des présidents d’intercommunalité (AMF) le mercredi 20 novembre 2019 à 14h30";"2019-11-20";"doc1350";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//brune-poirson-interviendra-au-7eme-sustainable-ocean-summit-jeudi-21-novembre-2019";"Brune Poirson interviendra au 7ème Sustainable Ocean Summit le jeudi 21 novembre 2019";"2019-11-20";"doc1351";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//elisabeth-borne-et-jean-baptiste-djebbari-saluent-ladoption-definitive-lassemblee-nationale-loi";"Elisabeth Borne et Jean-Baptiste Djebbari saluent l’adoption définitive par l’Assemblée nationale de la loi d’orientation des mobilités";"2019-11-20";"doc1352";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//france-porte-ambition-forte-leurope-soit-hauteur-du-defi-ecologique";"La France porte une ambition forte pour que l’Europe soit à la hauteur du défi écologique";"2019-11-19";"doc1353";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//renovation-energetique-des-batiments-julien-denormandie-et-emmanuelle-wargon-partagent";"Rénovation énergétique des bâtiments : Julien Denormandie et Emmanuelle Wargon partagent avec les professionnels l’avancée de la politique engagée par le Gouvernement";"2019-11-18";"doc1354";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//deploiement-des-energies-renouvelables-letat-lance-concertation-des-prochains-projets-eoliens-en-mer";"Déploiement des énergies renouvelables : l’État lance la concertation des prochains projets éoliens en mer au large de la Normandie";"2019-11-18";"doc1355";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//deplacement-demmanuelle-wargon-et-laurent-nunez-mirepoix-sur-tarn-31-lundi-18-novembre-2019";"Déplacement d'Emmanuelle Wargon et Laurent Nuñez à Mirepoix-sur-Tarn (31) lundi 18 novembre 2019";"2019-11-18";"doc1356";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//lancement-dune-enquete-du-bureau-denquetes-sur-accidents-transport-terrestre-suite-leffondrement-dun";"Lancement d’une enquête du Bureau d’Enquêtes sur les Accidents de Transport Terrestre à la suite de l’effondrement d’un pont sur la RD 71 en Haute-Garonne";"2019-11-18";"doc1357";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//salon-2019-lassociation-des-maires-france-amf-jean-baptiste-djebbari-se-rendra-au-parc-des";"Salon 2019 de l’Association des Maires de France (AMF) : Jean-Baptiste Djebbari se rendra au Parc des Expositions de la Porte de Versailles à Paris le 20 novembre 2019";"2019-11-15";"doc1358";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//congres-mondial-nature-luicn-emmanuelle-wargon-signe-des-conventions-partenariats-collectivites";"Congrès mondial pour la nature de l’UICN : Emmanuelle Wargon signe des conventions de partenariats avec les collectivités territoriales";"2019-11-15";"doc1359";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-signe-contrat-transition-ecologique-cte-du-pole-dequilibre-territorial-et-rural";"Emmanuelle Wargon signe le Contrat de transition écologique (CTE) du Pôle d'Équilibre Territorial et Rural (PETR) du Pays d'Arles";"2019-11-15";"doc1360";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-se-rendra-villeneuve-saint-georges-lundi-18-novembre";"Emmanuelle Wargon se rendra à Villeneuve-Saint-Georges le lundi 18 novembre";"2019-11-15";"doc1361";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//julien-denormandie-et-emmanuelle-wargon-feront-point-detape-sur-politique-renovation-energetique-des";"Julien Denormandie et Emmanuelle Wargon feront un point d’étape sur la politique de rénovation énergétique des bâtiments engagée par le Gouvernement le lundi 18 novembre 2019 à 15h30";"2019-11-15";"doc1362";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//intervention-delisabeth-borne-10eme-anniversaire-du-grenelle-mer-paris-14-novembre-2019";"Intervention d’Elisabeth Borne - 10ème anniversaire du Grenelle de la mer - Paris – 14 novembre 2019";"2019-11-15";"doc1363";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//brune-poirson-participera-au-salon-lassemblee-generale-lassociation-des-maires-vaucluse-vendredi-15";"Brune Poirson participera au salon de l’Assemblée générale de l’association des maires de Vaucluse, le vendredi 15 novembre 2019 à Monteux";"2019-11-14";"doc1364";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-terminera-deplacement-trois-jours-vous-en-region-provence-alpes-cote-dazur";"Emmanuelle Wargon terminera son déplacement « trois jours avec vous » en région Provence-Alpes-Côte d’Azur par le département des Bouches-du-Rhône le vendredi 15 novembre";"2019-11-14";"doc1365";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//ponctualite-et-regularite-des-transports-aeriens-et-ferroviaires-au-premier-semestre-2019-bilan";"La ponctualité et la régularité des transports aériens et ferroviaires au premier semestre 2019 : un bilan encourageant, qui sera à confirmer au second semestre";"2019-11-14";"doc1366";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//episode-neigeux-precoce-jean-baptiste-djebbari-appelle-automobilistes-plus-grande-prudence-et-active";"Episode neigeux précoce: Jean-Baptiste Djebbari appelle les automobilistes à la plus grande prudence et active le dispositif de viabilité hivernale";"2019-11-14";"doc1367";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//meteo-france-se-dote-dun-nouveau-supercalculateur-affiner-previsions-meteorologiques-et-lanalyse-du";"Météo-France se dote d’un nouveau supercalculateur pour affiner les prévisions météorologiques et l’analyse du climat";"2019-11-14";"doc1368";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//gouvernement-salue-ladoption-resolution-relative-consigne-reemploi-reutilisation-et-recyclage";"Le Gouvernement salue l’adoption de la résolution relative à la consigne pour réemploi, réutilisation et recyclage par le Conseil Economique, Social et Environnemental";"2019-11-13";"doc1369";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//concertation-sur-consigne-reunion-associations-delus-organisations-professionnelles-et-ong";"Concertation sur la consigne : réunion avec les associations d’élus, les organisations professionnelles et les ONG";"2019-11-13";"doc1370";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-poursuivra-deplacement-trois-jours-vous-en-region-provence-alpes-cote-dazur";"Emmanuelle Wargon poursuivra son déplacement « trois jours avec vous » en région Provence-Alpes-Côte d’Azur par le département du Var le jeudi 14 novembre 2019";"2019-11-12";"doc1371";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//nar-emmanuelle-wargon-debutera-deplacement-trois-jours-vous-en-region-provence-alpes-cote-dazur";"NAR - Emmanuelle Wargon débutera son déplacement « trois jours avec vous » en région Provence-Alpes-Côte d’Azur";"2019-11-12";"doc1372";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//brune-poirson-interviendra-lors-du-vote-du-conseil-economique-social-et-environnemental-sur";"Brune Poirson interviendra lors du vote du Conseil économique, social et environnemental sur sa résolution sur la consigne le 13 novembre 2019";"2019-11-12";"doc1373";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//renovation-energetique-des-logements-professionnels-et-letat-se-mobilisent-renforcer-confiance-des";"Rénovation énergétique des logements : les professionnels et l’État se mobilisent pour renforcer la confiance des Français";"2019-11-12";"doc1374";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//brune-poirson-interviendra-au-forum-paris-sur-paix-mardi-12-novembre-2019-grande-halle-villette";"Brune Poirson interviendra au Forum de Paris sur la Paix ce mardi 12 novembre 2019 à la Grande Halle de la Villette à Paris";"2019-11-12";"doc1375";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//reunion-concertation-sur-dispositifs-collecte-des-emballages-mardi-12-novembre";"Réunion de concertation sur les dispositifs de collecte des emballages le mardi 12 novembre";"2019-11-12";"doc1376";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//societe-nationale-sauvetage-en-mer-elisabeth-borne-reunit-acteurs-publics-et-prives-renforcer-role";"Société nationale de sauvetage en mer : Élisabeth Borne réunit acteurs publics et privés pour renforcer le rôle et le modèle de l’association";"2019-11-08";"doc1377";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-signe-contrat-transition-ecologique-communuaute-dagglomeration-rochefort-ocean";"Emmanuelle Wargon signe le Contrat de transition écologique de la Communuauté d’agglomération Rochefort Océan";"2019-11-08";"doc1378";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//nouvelles-ambitions-transport-fluvial-francais";"De nouvelles ambitions pour le transport fluvial français";"2019-11-08";"doc1379";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//julien-denormandie-emmanuelle-wargon-et-agnes-pannier-runacher-presenteront-actions-renforcer-lutte";"Julien Denormandie, Emmanuelle Wargon et Agnès Pannier-Runacher présenteront les actions pour renforcer la lutte contre la fraude, améliorer l’information des consommateurs et rétablir la confiance en matière de rénovation énergétique";"2019-11-08";"doc1380";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//11eme-parc-national-francais-est-ne";"Le 11ème parc national français est né";"2019-11-08";"doc1381";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//intervention-delisabeth-borne-suite-au-conseil-defense-ecologique";"Intervention d'Elisabeth Borne suite au Conseil de défense écologique";"2019-11-07";"doc1382";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//brune-poirson-se-rendra-au-salon-batimat-jeudi-7-novembre-2019-au-parc-des-expositions-paris-nord";"Brune Poirson se rendra au Salon Batimat le jeudi 7 novembre 2019 au Parc des expositions Paris Nord Villepinte";"2019-11-07";"doc1383";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-se-rendra-en-charente-maritime-faire-point-suite-aux-intemperies-causees-tempete";"Emmanuelle Wargon se rendra en Charente-Maritime pour faire le point suite aux intempéries causées par la tempête Amélie et pour signer le CTE de la communauté d’agglomération de Rochefort-Océan";"2019-11-07";"doc1384";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//bison-fute-periode-du-vendredi-8-au-lundi-11-novembre-2019";"Bison Futé - Période du vendredi 8 au lundi 11 novembre 2019";"2019-11-06";"doc1385";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-se-rendra-au-forum-emploi-transport-et-logistique-7-novembre-2019-au-paris";"Jean-Baptiste Djebbari se rendra au Forum Emploi Transport et Logistique le 7 novembre 2019 au Paris Event Center";"2019-11-06";"doc1386";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-se-rendra-au-mondial-du-batiment-mercredi-6-novembre-2019";"Emmanuelle Wargon se rendra au Mondial du Bâtiment le mercredi 6 novembre 2019";"2019-11-05";"doc1387";"Élisabeth Borne"
